Date,Open,High,Low,Close,Adj Close,Volume
1962-05-15,0.000000,0.756250,0.725000,0.740625,0.180277,1036000
1962-05-16,0.000000,0.753125,0.731250,0.743750,0.181037,424000
1962-05-17,0.000000,0.740625,0.725000,0.731250,0.177995,40000
1962-05-18,0.000000,0.737500,0.721875,0.734375,0.178755,208000
1962-05-21,0.000000,0.734375,0.709375,0.709375,0.172670,212000
1962-05-22,0.000000,0.715625,0.687500,0.687500,0.167345,384000
1962-05-23,0.000000,0.725000,0.675000,0.678125,0.165063,1064000
1962-05-24,0.000000,0.703125,0.678125,0.681250,0.165824,720000
1962-05-25,0.000000,0.687500,0.653125,0.662500,0.161260,904000
1962-05-28,0.000000,0.656250,0.603125,0.603125,0.146808,1700000
1962-05-29,0.000000,0.650000,0.512500,0.637500,0.155175,3132000
1962-05-31,0.000000,0.668750,0.640625,0.643750,0.156696,1748000
1962-06-01,0.000000,0.665625,0.625000,0.650000,0.158218,772000
1962-06-04,0.000000,0.637500,0.603125,0.612500,0.149089,588000
1962-06-05,0.000000,0.621875,0.578125,0.603125,0.146808,772000
1962-06-06,0.000000,0.643750,0.603125,0.618750,0.150611,564000
1962-06-07,0.000000,0.621875,0.600000,0.609375,0.148329,352000
1962-06-08,0.000000,0.612500,0.593750,0.606250,0.147568,248000
1962-06-11,0.000000,0.600000,0.587500,0.587500,0.143004,252000
1962-06-12,0.000000,0.581250,0.553125,0.556250,0.135398,504000
1962-06-13,0.000000,0.571875,0.543750,0.543750,0.132355,812000
1962-06-14,0.000000,0.587500,0.534375,0.540625,0.131594,772000
1962-06-15,0.000000,0.562500,0.525000,0.562500,0.136919,944000
1962-06-18,0.000000,0.575000,0.540625,0.559375,0.136158,512000
1962-06-19,0.000000,0.559375,0.540625,0.543750,0.132355,232000
1962-06-20,0.000000,0.559375,0.531250,0.531250,0.129312,316000
1962-06-21,0.000000,0.534375,0.518750,0.518750,0.126270,552000
1962-06-22,0.000000,0.531250,0.506250,0.506250,0.123227,620000
1962-06-25,0.000000,0.515625,0.500000,0.515625,0.125509,792000
1962-06-26,0.000000,0.534375,0.509375,0.509375,0.123988,412000
1962-06-27,0.000000,0.518750,0.500000,0.518750,0.126270,412000
1962-06-28,0.000000,0.593750,0.531250,0.587500,0.143004,1532000
1962-06-29,0.000000,0.612500,0.587500,0.593750,0.144525,1168000
1962-07-02,0.000000,0.587500,0.537500,0.556250,0.135398,988000
1962-07-03,0.000000,0.565625,0.550000,0.559375,0.136158,468000
1962-07-05,0.000000,0.556250,0.543750,0.550000,0.133876,224000
1962-07-06,0.000000,0.546875,0.531250,0.537500,0.130834,408000
1962-07-09,0.000000,0.546875,0.528125,0.543750,0.132355,252000
1962-07-10,0.000000,0.603125,0.559375,0.562500,0.136919,1240000
1962-07-11,0.000000,0.581250,0.559375,0.581250,0.141483,520000
1962-07-12,0.000000,0.600000,0.587500,0.590625,0.143765,804000
1962-07-13,0.000000,0.590625,0.578125,0.587500,0.143004,440000
1962-07-16,0.000000,0.590625,0.578125,0.590625,0.143765,248000
1962-07-17,0.000000,0.596875,0.568750,0.568750,0.138440,492000
1962-07-18,0.000000,0.562500,0.553125,0.553125,0.134637,260000
1962-07-19,0.000000,0.571875,0.543750,0.571875,0.139201,400000
1962-07-20,0.000000,0.578125,0.562500,0.571875,0.139201,260000
1962-07-23,0.000000,0.571875,0.556250,0.556250,0.135398,252000
1962-07-24,0.000000,0.553125,0.546875,0.546875,0.133116,344000
1962-07-25,0.000000,0.550000,0.540625,0.550000,0.133876,224000
1962-07-26,0.000000,0.559375,0.550000,0.553125,0.134637,216000
1962-07-27,0.000000,0.575000,0.546875,0.568750,0.138440,504000
1962-07-30,0.000000,0.593750,0.565625,0.587500,0.143004,412000
1962-07-31,0.000000,0.612500,0.584375,0.606250,0.147568,1000000
1962-08-01,0.000000,0.609375,0.590625,0.600000,0.146047,488000
1962-08-02,0.000000,0.637500,0.593750,0.631250,0.153654,1736000
1962-08-03,0.000000,0.646875,0.631250,0.637500,0.155175,884000
1962-08-06,0.000000,0.656250,0.618750,0.621875,0.151372,1820000
1962-08-07,0.000000,0.628125,0.612500,0.615625,0.149850,716000
1962-08-08,0.000000,0.621875,0.603125,0.621875,0.151372,488000
1962-08-09,0.000000,0.625000,0.612500,0.612500,0.149089,176000
1962-08-10,0.000000,0.618750,0.606250,0.606250,0.147568,272000
1962-08-13,0.000000,0.615625,0.603125,0.612500,0.149089,400000
1962-08-14,0.000000,0.618750,0.603125,0.612500,0.149089,404000
1962-08-15,0.000000,0.631250,0.609375,0.631250,0.153654,1108000
1962-08-16,0.000000,0.650000,0.625000,0.631250,0.153654,1164000
1962-08-17,0.000000,0.656250,0.628125,0.653125,0.158978,924000
1962-08-20,0.000000,0.671875,0.646875,0.656250,0.159739,1108000
1962-08-21,0.000000,0.656250,0.634375,0.643750,0.156696,456000
1962-08-22,0.000000,0.646875,0.637500,0.637500,0.155175,324000
1962-08-23,0.000000,0.653125,0.625000,0.631250,0.153654,556000
1962-08-24,0.000000,0.628125,0.615625,0.625000,0.152132,348000
1962-08-27,0.000000,0.643750,0.628125,0.637500,0.155175,324000
1962-08-28,0.000000,0.637500,0.612500,0.612500,0.149089,192000
1962-08-29,0.000000,0.618750,0.606250,0.612500,0.149089,228000
1962-08-30,0.000000,0.621875,0.609375,0.612500,0.149089,156000
1962-08-31,0.000000,0.634375,0.612500,0.625000,0.152132,156000
1962-09-04,0.000000,0.631250,0.606250,0.606250,0.147568,308000
1962-09-05,0.000000,0.615625,0.587500,0.590625,0.143765,484000
1962-09-06,0.000000,0.609375,0.581250,0.603125,0.146808,392000
1962-09-07,0.000000,0.606250,0.590625,0.596875,0.145286,360000
1962-09-10,0.000000,0.596875,0.581250,0.596875,0.145286,368000
1962-09-11,0.000000,0.606250,0.590625,0.596875,0.145286,296000
1962-09-12,0.000000,0.643750,0.596875,0.637500,0.155175,720000
1962-09-13,0.000000,0.637500,0.618750,0.625000,0.152132,436000
1962-09-14,0.000000,0.631250,0.615625,0.615625,0.149850,356000
1962-09-17,0.000000,0.631250,0.612500,0.625000,0.152132,212000
1962-09-18,0.000000,0.646875,0.628125,0.628125,0.152893,560000
1962-09-19,0.000000,0.634375,0.612500,0.612500,0.149089,336000
1962-09-20,0.000000,0.612500,0.596875,0.596875,0.145286,288000
1962-09-21,0.000000,0.600000,0.587500,0.590625,0.143765,324000
1962-09-24,0.000000,0.593750,0.578125,0.584375,0.142244,400000
1962-09-25,0.000000,0.590625,0.578125,0.587500,0.143004,328000
1962-09-26,0.000000,0.596875,0.565625,0.565625,0.137680,484000
1962-09-27,0.000000,0.571875,0.553125,0.553125,0.134637,352000
1962-09-28,0.000000,0.562500,0.556250,0.559375,0.136158,272000
1962-10-01,0.000000,0.565625,0.540625,0.540625,0.131594,332000
1962-10-02,0.000000,0.565625,0.543750,0.550000,0.133876,356000
1962-10-03,0.000000,0.571875,0.553125,0.559375,0.136158,296000
1962-10-04,0.000000,0.568750,0.550000,0.568750,0.138440,316000
1962-10-05,0.000000,0.606250,0.575000,0.606250,0.147568,656000
1962-10-08,0.000000,0.634375,0.612500,0.625000,0.152132,756000
1962-10-09,0.000000,0.628125,0.615625,0.625000,0.152132,428000
1962-10-10,0.000000,0.631250,0.606250,0.606250,0.147568,528000
1962-10-11,0.000000,0.612500,0.596875,0.600000,0.146047,292000
1962-10-12,0.000000,0.662500,0.590625,0.653125,0.158978,1000000
1962-10-15,0.000000,0.662500,0.634375,0.650000,0.158218,1788000
1962-10-16,0.000000,0.653125,0.631250,0.637500,0.155175,528000
1962-10-17,0.000000,0.665625,0.615625,0.653125,0.158978,1680000
1962-10-18,0.000000,0.656250,0.628125,0.631250,0.153654,604000
1962-10-19,0.000000,0.634375,0.612500,0.631250,0.153654,748000
1962-10-22,0.000000,0.634375,0.593750,0.621875,0.151372,1356000
1962-10-23,0.000000,0.653125,0.615625,0.628125,0.152893,2148000
1962-10-24,0.000000,0.640625,0.600000,0.637500,0.155175,1248000
1962-10-25,0.000000,0.643750,0.609375,0.631250,0.153654,868000
1962-10-26,0.000000,0.634375,0.618750,0.628125,0.152893,264000
1962-10-29,0.000000,0.640625,0.618750,0.618750,0.150611,496000
1962-10-30,0.000000,0.625000,0.615625,0.618750,0.150611,476000
1962-10-31,0.000000,0.628125,0.615625,0.615625,0.149850,308000
1962-11-01,0.000000,0.643750,0.615625,0.637500,0.155175,732000
1962-11-02,0.000000,0.693750,0.653125,0.693750,0.168867,4668000
1962-11-05,0.000000,0.712500,0.693750,0.696875,0.169627,2200000
1962-11-07,0.000000,0.706250,0.668750,0.693750,0.168867,1840000
1962-11-08,0.000000,0.703125,0.650000,0.662500,0.161260,3244000
1962-11-09,0.000000,0.700000,0.662500,0.687500,0.167345,1772000
1962-11-12,0.000000,0.706250,0.687500,0.696875,0.169627,1272000
1962-11-13,0.000000,0.706250,0.684375,0.690625,0.168106,1244000
1962-11-14,0.000000,0.709375,0.675000,0.700000,0.170388,1060000
1962-11-15,0.000000,0.737500,0.687500,0.715625,0.174191,560000
1962-11-16,0.000000,0.762500,0.712500,0.750000,0.182559,4076000
1962-11-19,0.000000,0.753125,0.712500,0.721875,0.175713,1992000
1962-11-20,0.000000,0.775000,0.715625,0.753125,0.183319,4288000
1962-11-21,0.000000,0.765625,0.746875,0.762500,0.185601,1908000
1962-11-23,0.000000,0.775000,0.756250,0.765625,0.186362,2000000
1962-11-26,0.000000,0.837500,0.815625,0.818750,0.199293,11560000
1962-11-27,0.000000,0.834375,0.812500,0.825000,0.200814,3996000
1962-11-28,0.000000,0.828125,0.800000,0.800000,0.194729,2420000
1962-11-29,0.000000,0.800000,0.784375,0.793750,0.193208,2016000
1962-11-30,0.000000,0.796875,0.775000,0.784375,0.190926,1484000
1962-12-03,0.000000,0.778125,0.768750,0.771875,0.187883,744000
1962-12-04,0.000000,0.787500,0.765625,0.778125,0.189405,1212000
1962-12-05,0.000000,0.809375,0.768750,0.784375,0.190926,3492000
1962-12-06,0.000000,0.790625,0.771875,0.775000,0.188644,720000
1962-12-07,0.000000,0.781250,0.762500,0.762500,0.185601,564000
1962-12-10,0.000000,0.765625,0.721875,0.721875,0.175713,1856000
1962-12-11,0.000000,0.743750,0.715625,0.731250,0.177995,964000
1962-12-12,0.000000,0.756250,0.728125,0.734375,0.178755,1528000
1962-12-13,0.000000,0.734375,0.728125,0.728125,0.177234,408000
1962-12-14,0.000000,0.743750,0.728125,0.734375,0.178755,428000
1962-12-17,0.000000,0.756250,0.731250,0.740625,0.180277,1084000
1962-12-18,0.000000,0.743750,0.731250,0.734375,0.178755,300000
1962-12-19,0.000000,0.740625,0.728125,0.731250,0.177995,308000
1962-12-20,0.000000,0.734375,0.721875,0.721875,0.175713,632000
1962-12-21,0.000000,0.737500,0.718750,0.731250,0.177995,620000
1962-12-24,0.000000,0.725000,0.715625,0.721875,0.175713,484000
1962-12-26,0.000000,0.725000,0.715625,0.718750,0.174952,256000
1962-12-27,0.000000,0.715625,0.712500,0.715625,0.174191,480000
1962-12-28,0.000000,0.712500,0.706250,0.709375,0.172670,628000
1962-12-31,0.000000,0.712500,0.706250,0.709375,0.172670,1228000
1963-01-02,0.000000,0.718750,0.706250,0.706250,0.171909,256000
1963-01-03,0.000000,0.731250,0.706250,0.725000,0.176473,748000
1963-01-04,0.000000,0.734375,0.715625,0.715625,0.174191,468000
1963-01-07,0.000000,0.721875,0.706250,0.712500,0.173431,424000
1963-01-08,0.000000,0.715625,0.706250,0.709375,0.172670,492000
1963-01-09,0.000000,0.712500,0.681250,0.687500,0.167345,1072000
1963-01-10,0.000000,0.700000,0.678125,0.690625,0.168106,904000
1963-01-11,0.000000,0.718750,0.687500,0.718750,0.174952,1304000
1963-01-14,0.000000,0.721875,0.703125,0.703125,0.171149,800000
1963-01-15,0.000000,0.712500,0.690625,0.693750,0.168867,412000
1963-01-16,0.000000,0.703125,0.690625,0.693750,0.168867,456000
1963-01-17,0.000000,0.706250,0.693750,0.700000,0.170388,336000
1963-01-18,0.000000,0.700000,0.687500,0.687500,0.167345,400000
1963-01-21,0.000000,0.693750,0.684375,0.690625,0.168106,368000
1963-01-22,0.000000,0.700000,0.681250,0.681250,0.165824,516000
1963-01-23,0.000000,0.687500,0.675000,0.684375,0.166585,728000
1963-01-24,0.000000,0.687500,0.678125,0.678125,0.165063,436000
1963-01-25,0.000000,0.681250,0.665625,0.675000,0.164303,884000
1963-01-28,0.000000,0.681250,0.668750,0.671875,0.163542,384000
1963-01-29,0.000000,0.675000,0.668750,0.668750,0.162781,548000
1963-01-30,0.000000,0.671875,0.662500,0.665625,0.162021,496000
1963-01-31,0.000000,0.681250,0.662500,0.668750,0.162781,624000
1963-02-01,0.000000,0.703125,0.671875,0.703125,0.171149,1072000
1963-02-04,0.000000,0.718750,0.703125,0.703125,0.171149,740000
1963-02-05,0.000000,0.731250,0.706250,0.725000,0.176473,1092000
1963-02-06,0.000000,0.737500,0.728125,0.731250,0.177995,1016000
1963-02-07,0.000000,0.740625,0.709375,0.712500,0.173431,1612000
1963-02-08,0.000000,0.715625,0.703125,0.703125,0.171149,560000
1963-02-11,0.000000,0.706250,0.675000,0.678125,0.165063,832000
1963-02-12,0.000000,0.687500,0.678125,0.681250,0.165824,432000
1963-02-13,0.000000,0.693750,0.681250,0.681250,0.165824,356000
1963-02-14,0.000000,0.693750,0.678125,0.678125,0.165063,604000
1963-02-15,0.000000,0.684375,0.675000,0.675000,0.164303,988000
1963-02-18,0.000000,0.684375,0.668750,0.675000,0.164303,456000
1963-02-19,0.000000,0.687500,0.662500,0.678125,0.165063,1196000
1963-02-20,0.000000,0.678125,0.671875,0.675000,0.164303,304000
1963-02-21,0.000000,0.678125,0.668750,0.675000,0.164303,380000
1963-02-25,0.000000,0.678125,0.665625,0.665625,0.162021,224000
1963-02-26,0.000000,0.684375,0.668750,0.681250,0.165824,432000
1963-02-27,0.000000,0.684375,0.665625,0.665625,0.162021,268000
1963-02-28,0.000000,0.671875,0.656250,0.656250,0.159739,568000
1963-03-01,0.000000,0.659375,0.628125,0.637500,0.155175,1176000
1963-03-04,0.000000,0.659375,0.637500,0.650000,0.158218,496000
1963-03-05,0.000000,0.650000,0.640625,0.640625,0.155936,228000
1963-03-06,0.000000,0.640625,0.631250,0.637500,0.155175,316000
1963-03-07,0.000000,0.643750,0.634375,0.637500,0.155175,164000
1963-03-08,0.000000,0.640625,0.631250,0.631250,0.153654,312000
1963-03-11,0.000000,0.678125,0.656250,0.678125,0.165063,840000
1963-03-12,0.000000,0.678125,0.662500,0.668750,0.162781,340000
1963-03-13,0.000000,0.671875,0.662500,0.665625,0.162021,272000
1963-03-14,0.000000,0.681250,0.656250,0.656250,0.159739,440000
1963-03-15,0.000000,0.656250,0.646875,0.650000,0.158218,336000
1963-03-18,0.000000,0.653125,0.646875,0.646875,0.157457,200000
1963-03-19,0.000000,0.653125,0.646875,0.646875,0.157457,192000
1963-03-20,0.000000,0.653125,0.646875,0.650000,0.158218,196000
1963-03-21,0.000000,0.665625,0.653125,0.656250,0.159739,376000
1963-03-22,0.000000,0.693750,0.671875,0.693750,0.168867,1356000
1963-03-25,0.000000,0.709375,0.696875,0.696875,0.169627,1104000
1963-03-26,0.000000,0.703125,0.684375,0.690625,0.168106,428000
1963-03-27,0.000000,0.696875,0.687500,0.690625,0.168106,140000
1963-03-28,0.000000,0.700000,0.681250,0.681250,0.165824,384000
1963-03-29,0.000000,0.687500,0.675000,0.681250,0.165824,200000
1963-04-01,0.000000,0.693750,0.675000,0.675000,0.164303,228000
1963-04-02,0.000000,0.681250,0.665625,0.665625,0.162021,292000
1963-04-03,0.000000,0.678125,0.665625,0.668750,0.162781,236000
1963-04-04,0.000000,0.678125,0.668750,0.671875,0.163542,248000
1963-04-05,0.000000,0.687500,0.668750,0.681250,0.165824,480000
1963-04-08,0.000000,0.700000,0.687500,0.690625,0.168106,756000
1963-04-09,0.000000,0.693750,0.678125,0.684375,0.166585,452000
1963-04-10,0.000000,0.678125,0.659375,0.675000,0.164303,520000
1963-04-11,0.000000,0.671875,0.650000,0.671875,0.163542,260000
1963-04-15,0.000000,0.675000,0.659375,0.662500,0.161260,480000
1963-04-16,0.000000,0.671875,0.662500,0.662500,0.161260,524000
1963-04-17,0.000000,0.671875,0.653125,0.668750,0.162781,548000
1963-04-18,0.000000,0.693750,0.662500,0.684375,0.166585,952000
1963-04-19,0.000000,0.706250,0.678125,0.703125,0.171149,584000
1963-04-22,0.000000,0.706250,0.690625,0.690625,0.168106,412000
1963-04-23,0.000000,0.696875,0.678125,0.678125,0.165063,184000
1963-04-24,0.000000,0.696875,0.684375,0.687500,0.167345,644000
1963-04-25,0.000000,0.715625,0.671875,0.687500,0.167345,1312000
1963-04-26,0.000000,0.687500,0.675000,0.675000,0.164303,296000
1963-04-29,0.000000,0.684375,0.668750,0.675000,0.164303,304000
1963-04-30,0.000000,0.681250,0.668750,0.671875,0.163542,384000
1963-05-01,0.000000,0.675000,0.659375,0.662500,0.161260,368000
1963-05-02,0.000000,0.668750,0.659375,0.662500,0.161260,224000
1963-05-03,0.000000,0.665625,0.650000,0.659375,0.160499,632000
1963-05-06,0.000000,0.659375,0.643750,0.643750,0.156696,392000
1963-05-07,0.000000,0.646875,0.640625,0.640625,0.155936,308000
1963-05-08,0.000000,0.650000,0.640625,0.640625,0.155936,528000
1963-05-09,0.000000,0.668750,0.640625,0.662500,0.161260,688000
1963-05-10,0.000000,0.668750,0.653125,0.656250,0.159739,352000
1963-05-13,0.000000,0.659375,0.650000,0.650000,0.158218,328000
1963-05-14,0.000000,0.653125,0.646875,0.646875,0.157457,260000
1963-05-15,0.000000,0.656250,0.646875,0.650000,0.158218,344000
1963-05-16,0.000000,0.656250,0.643750,0.643750,0.156696,296000
1963-05-17,0.000000,0.650000,0.643750,0.646875,0.157457,232000
1963-05-20,0.000000,0.650000,0.643750,0.643750,0.156696,324000
1963-05-21,0.000000,0.646875,0.640625,0.640625,0.155936,284000
1963-05-22,0.000000,0.643750,0.637500,0.637500,0.155175,408000
1963-05-23,0.000000,0.640625,0.631250,0.631250,0.153654,360000
1963-05-24,0.000000,0.643750,0.631250,0.640625,0.155936,404000
1963-05-27,0.000000,0.643750,0.631250,0.634375,0.154414,156000
1963-05-28,0.000000,0.640625,0.631250,0.631250,0.153654,212000
1963-05-29,0.000000,0.650000,0.628125,0.650000,0.158218,536000
1963-05-31,0.000000,0.643750,0.634375,0.637500,0.155175,284000
1963-06-03,0.000000,0.634375,0.628125,0.631250,0.153654,392000
1963-06-04,0.000000,0.631250,0.625000,0.628125,0.152893,528000
1963-06-05,0.000000,0.650000,0.625000,0.643750,0.156696,844000
1963-06-06,0.000000,0.643750,0.631250,0.634375,0.154414,420000
1963-06-07,0.000000,0.671875,0.631250,0.662500,0.161260,888000
1963-06-10,0.000000,0.662500,0.650000,0.650000,0.158218,324000
1963-06-11,0.000000,0.659375,0.640625,0.646875,0.157457,484000
1963-06-12,0.000000,0.656250,0.643750,0.643750,0.156696,380000
1963-06-13,0.000000,0.646875,0.631250,0.631250,0.153654,324000
1963-06-14,0.000000,0.634375,0.631250,0.631250,0.153654,152000
1963-06-17,0.000000,0.646875,0.634375,0.637500,0.155175,308000
1963-06-18,0.000000,0.643750,0.634375,0.634375,0.154414,404000
1963-06-19,0.000000,0.640625,0.631250,0.634375,0.154414,240000
1963-06-20,0.000000,0.637500,0.625000,0.628125,0.152893,392000
1963-06-21,0.000000,0.631250,0.625000,0.625000,0.152132,268000
1963-06-24,0.000000,0.637500,0.625000,0.631250,0.153654,680000
1963-06-25,0.000000,0.631250,0.612500,0.618750,0.150611,736000
1963-06-26,0.000000,0.631250,0.606250,0.609375,0.148329,596000
1963-06-27,0.000000,0.612500,0.578125,0.587500,0.143004,896000
1963-06-28,0.000000,0.612500,0.590625,0.612500,0.149089,372000
1963-07-01,0.000000,0.625000,0.612500,0.612500,0.149089,324000
1963-07-02,0.000000,0.615625,0.609375,0.615625,0.149850,128000
1963-07-03,0.000000,0.646875,0.606250,0.646875,0.157457,760000
1963-07-05,0.000000,0.656250,0.637500,0.637500,0.155175,604000
1963-07-08,0.000000,0.653125,0.637500,0.653125,0.158978,404000
1963-07-09,0.000000,0.662500,0.640625,0.656250,0.159739,524000
1963-07-10,0.000000,0.650000,0.637500,0.637500,0.155175,272000
1963-07-11,0.000000,0.643750,0.628125,0.628125,0.152893,208000
1963-07-12,0.000000,0.634375,0.621875,0.621875,0.151372,204000
1963-07-15,0.000000,0.625000,0.615625,0.618750,0.150611,292000
1963-07-16,0.000000,0.625000,0.609375,0.612500,0.149089,268000
1963-07-17,0.000000,0.615625,0.606250,0.606250,0.147568,240000
1963-07-18,0.000000,0.612500,0.603125,0.603125,0.146808,280000
1963-07-19,0.000000,0.609375,0.600000,0.600000,0.146047,372000
1963-07-22,0.000000,0.603125,0.587500,0.590625,0.143765,324000
1963-07-23,0.000000,0.600000,0.590625,0.590625,0.143765,300000
1963-07-24,0.000000,0.603125,0.593750,0.603125,0.146808,140000
1963-07-25,0.000000,0.631250,0.612500,0.612500,0.149089,612000
1963-07-26,0.000000,0.628125,0.621875,0.625000,0.152132,196000
